ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
3e1b3d96b26c6e54cba55d634858c5d4	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
4047df2b94f3bc17602a4e793c77494f	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
c462002fa3f1cce8fa66fe66a8989bb4	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Sorocybe	 Sorocybe_sp
0da3b0407d5b52ab25563417e777e72a	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Claussenomyces	 Claussenomyces_sp
e3dd0dc908401c5e2fd120ec46ef23d4	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
e2afd47e8a2ecd1d5da5c6f32eec4340	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Meliniomyces	 Meliniomyces_sp
9d489386f98a1a6dd2573989986d56cf	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
0bae2006ba59c11cb323f3f3ea8ba06f	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Ascocoryne	 Ascocoryne_lilacina
6a9ad3116f55d51ea0da4d2ab3d07c3d	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Chalara	
928bfde86ad5c1437d4481bac36b983d	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
d53f4bc20e6bd662cf0620868a50d9a3	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Hymenoscyphus	 Hymenoscyphus_caudatus
df7f43030aa587a7efef1d70a80b343b	Fungi	 Ascomycota	 Pezizomycotina_cls_Incertae_sedis	 Pezizomycotina_ord_Incertae_sedis	 Pezizomycotina_fam_Incertae_sedis	 Pezizomycotina_gen_Incertae_sedis	 Pezizomycotina_sp
a0f6d954c4c8e3d7d02b15934bda5ba7	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	
78f08bf7300b54112164f4d9977f9ef7	Fungi	 Ascomycota	 Sordariomycetes	 Sordariales	 Lasiosphaeriaceae	 Lasiosphaeris	
98aaf15ff4b7157d877b60dc0e44ad84	Fungi	 Ascomycota					
4735ef08cd7eaab6704d1416fde04852	Fungi	 Basidiomycota	 Agaricomycetes	 Russulales	 Russulaceae	 Lactarius	
8a4c62d8395e3c6cfe696494968e6dab	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriaceae	 Camptophora	 Camptophora_hylomeconis
3ead87dbffacd57f9e1a818b5f0a0123	Fungi	 Ascomycota	 Leotiomycetes	 Rhytismatales	 Rhytismataceae	 Colpoma	 Colpoma_sp
728547fd9aee06f398d38e86d9c2ac77	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Chalara	 Chalara_holubovae
6164021dfaf0070da34620f7d1afbf47	Fungi	 Basidiomycota	 Agaricomycetes	 Thelephorales	 Thelephoraceae		
f8538e3e5cb7e71c4d94362a0df2ef6f	Fungi	 Ascomycota	 Lecanoromycetes	 Lecanorales	 Lecanoraceae	 Lecanora	 Lecanora_subintricata
25b6573494cf5324ac3a8cb4bb69985e	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
bd08e3a5d8b7a8b9524d6f7b1b5b4e43	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Strophariaceae	 Galerina	
179506640a1385b14ced3ca155a58b98	Fungi	 Basidiomycota	 Tremellomycetes	 Filobasidiales	 Filobasidiaceae	 Filobasidiaceae_gen_Incertae_sedis	 Filobasidiaceae_sp
c738ae682e145ff7d5aa8364030c6034	Fungi	 Ascomycota	 Sordariomycetes	 Xylariales	 Beltraniaceae	 Hemibeltrania	 Hemibeltrania_sp
8a8f5bca41c8e156085328c204a21e34	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
05f42d50ff47b340210c639230313a43	Fungi	 Ascomycota	 Leotiomycetes				
2ad6acc109e52dc943ff48cfaf4540c2	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Lentitheciaceae	 Lentitheciaceae_gen_Incertae_sedis	 Lentitheciaceae_sp
01fd0b80b6e207d2c46b9e657392a930	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
0de5390e2e01de77413e2c07629d22f8	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Melanommataceae	 Alpinaria	 Alpinaria_rhododendri
cd87b4e4bd61977b0b406786bd6e55bf	Fungi	 Ascomycota	 Dothideomycetes	 Mycosphaerellales	 Teratosphaeriaceae	 Teratosphaeriaceae_gen_Incertae_sedis	 Teratosphaeriaceae_sp
178b6f5f09cef53dbb8e426392732722	Fungi	 Ascomycota	 Eurotiomycetes	 Eurotiales	 Eurotiales_fam_Incertae_sedis	 Eurotiales_gen_Incertae_sedis	 Eurotiales_sp
979e70ea2613884549ed00b0c0f9a366	Fungi	 Ascomycota	 Sordariomycetes	 Sordariales			
43381c1abc42c92a445bc1185d2e0ff4	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
62de8db2151f5df0535ec5571557ac66	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Leotiaceae	 Pezoloma	 Pezoloma_sp
f02617a8ff575b3109022002a3044d2d	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
58a32535f264f751070bdba4bd8cbf6f	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
d4d208816a2f94ca6974dcd4fd35fc1c	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
c23fed4995510dde8154f182ddce9ad5	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
3ffb40ef24323af8c8294e7a2ff6f25d	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Cucurbitariaceae	 Pyrenochaetopsis	 Pyrenochaetopsis_leptospora
54d409299dd0c6f7c06c7161cc39da4d	Fungi	 Ascomycota	 Lecanoromycetes	 Lecanorales			
985876f70e51128de1443891c707b246	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
5f2a815186b532bf89076f10b5026eef	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
df8dc6ea1b1b0bd3f1e0619cd827440c	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Mollisiaceae	 Phialocephala	
7d768313734bc4e488fc324d882f812b	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Capronia	 Capronia_sp
0c4feaf77a918093a775332bc89af485	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
ebe2201f4f12b3619097e30d8e07f667	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
e1a237e4a18add26f145a6d88cde0ab1	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae		
3fc7028e9f3f6a844155e7645421ab2e	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
5ff6f820693a6536a3ce2ce8e5d39de7	Fungi	 Basidiomycota	 Microbotryomycetes	 Kriegeriales	 Kriegeriaceae	 Phenoliferia	 Phenoliferia_sp
6ab8fa4f9eea8e2fc332ffb1ea321d7c	Fungi	 Basidiomycota	 Microbotryomycetes	 Microbotryomycetes_ord_Incertae_sedis	 Chrysozymaceae	 Chrysozymaceae_gen_Incertae_sedis	 Chrysozymaceae_sp
e8543ba6399efc67024f825b580b4feb	Fungi	 Mucoromycota	 Mucoromycetes	 Mucorales	 Mucoraceae	 Zygorhynchus	 Zygorhynchus_sp
e78945a6c4f6dde9dd2dee8fe56d9f2f	Fungi	 Ascomycota	 Sordariomycetes	 Sordariales	 Sordariales_fam_Incertae_sedis	 Sordariales_gen_Incertae_sedis	 Sordariales_sp
4b4af4fdc7afbf90589690eda09d9dbb	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
93dcb9fb6cfa06e4815de07d4594d3ba	Fungi	 Ascomycota	 Leotiomycetes	 Thelebolales	 Thelebolaceae	 Thelebolus	 Thelebolus_sp
de38fd2129076d5e55dfade2cce7a78e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Myxotrichaceae	 Oidiodendron	 Oidiodendron_sp
dbd68ba1f0eb0420eb44e9ab202f1869	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Tuberaceae	 Tuber	 Tuber_sp
c95e6c604ea255de5e37aabd4d2bcee4	Fungi	 Ascomycota	 Leotiomycetes	 Thelebolales	 Pseudeurotiaceae	 Gymnostellatospora	 Gymnostellatospora_japonica
ffd1cde210cec7c67bb28e2c4d9bcd61	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
235ef34b2e26eee19881d351d7a8f42f	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
72a27ea492bd4d3ce565835fe2a466b5	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	
72c8b58778b847d29211a72b4e9e3a34	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Capronia	 Capronia_sp
1c65cb2e3164ab81ee0d1dca538bd05e	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
647bbb6766a55edcd5153dc7e001bbd2	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
4964cb4787ae9235f3e8631f0301de0d	Fungi	 Ascomycota	 Dothideomycetes	 Dothideomycetes_ord_Incertae_sedis	 Dothideomycetes_fam_Incertae_sedis	 Dothideomycetes_gen_Incertae_sedis	 Dothideomycetes_sp
b1146b4a248c68a1b0ca81d9dba7f23a	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
69f06aae39bac41b7f100b916d613e4a	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Leotiaceae	 Pezoloma	 Pezoloma_sp
bde2d59c36d9f6d01048d0c813891658	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Leotiaceae	 Pezoloma	
b7865bdc6fbaee7f6e9f446c8d309167	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Agaricales_fam_Incertae_sedis	 Agaricales_gen_Incertae_sedis	 Agaricales_sp
7f1672fb605d00e6cae44e2c2f18abfd	Fungi	 Basidiomycota	 Tremellomycetes	 Cystofilobasidiales	 Cystofilobasidiaceae	 Cystofilobasidium	 Cystofilobasidium_infirmominiatum
90521397adc88879de49de28f285c6b1	Fungi	 Ascomycota	 Sordariomycetes	 Glomerellales	 Plectosphaerellaceae	 Plectosphaerella	
252dbb6b37745ffb0b4f3d68a33fe451	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Nectriaceae	 Fusarium	 Fusarium_langsethiae
a84f12d053d4e293059e24560354f47a	Fungi	 Ascomycota	 Dothideomycetes	 Capnodiales	 Capnodiales_fam_Incertae_sedis	 Capnodiales_gen_Incertae_sedis	 Capnodiales_sp
6654214029467f4711cdf095aca171af	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
2caa36dd6dfc6bfdd9e9815f36d9f722	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyphodiscus	 Hyphodiscus_sp
7d71107e95f0a64e5ca624e362c6a0b9	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
c40321649f254df085ce86513fb93532	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
85f71a8687ca2c8d8d70e6815ac37e9b	Fungi	 Basidiomycota	 Agaricomycetes	 Russulales	 Russulaceae	 Lactarius	 Lactarius_sp
b72d5116a8e23b57f364f524550ae11e	Fungi	 Basidiomycota	 Microbotryomycetes	 Kriegeriales	 Kriegeriaceae	 Phenoliferia	
b8703c2615677f82c7e2ab526579beb0	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_macrocystis
58ecb5b046c81dccb9b0a01d0778229c	Fungi	 Ascomycota	 Dothideomycetes	 Mytilinidiales			
5a2e45ce06c26c71e64fc9f1f29668af	Fungi	 Basidiomycota	 Agaricomycetes	 Thelephorales	 Thelephoraceae	 Polyozellus	 Polyozellus_humicola
b462a35ed6c9a4ab249e1959154c7517	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
0ae165f0ba840198650d42db7b89bc4b	Fungi	 Basidiomycota	 Agaricomycetes	 Trechisporales	 Hydnodontaceae	 Luellia	 Luellia_sp
64e888af895585aa0d40aecd9db1858b	Fungi	 Ascomycota	 Taphrinomycetes	 Taphrinales	 Taphrinaceae	 Taphrina	 Taphrina_vestergrenii
9f68de37aea3540da6dff79368cc900b	Fungi	 Ascomycota	 Dothideomycetes				
64fc5be0fada6f71a62d43f741043ae7	Fungi	 Blastocladiomycota	 Blastocladiomycota_cls_Incertae_sedis	 Blastocladiomycota_ord_Incertae_sedis	 Blastocladiomycota_fam_Incertae_sedis	 Blastocladiomycota_gen_Incertae_sedis	 Blastocladiomycota_sp
5ee4c804bdcbc2f471abcdcf94d9cae4	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Nectriaceae	 Fusarium	
9941ec78c1615d5e386e158e2d66a054	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricomycetes_ord_Incertae_sedis	 Agaricomycetes_fam_Incertae_sedis	 Agaricomycetes_gen_Incertae_sedis	 Agaricomycetes_sp
bdb5da238f4ad3d094b1d629bf1d5913	Fungi	 Ascomycota	 Pezizomycotina_cls_Incertae_sedis	 Pezizomycotina_ord_Incertae_sedis	 Pezizomycotina_fam_Incertae_sedis	 Polylobatispora	 Polylobatispora_sp
fdcdaadf3c90154ec416ccfbdfd2b6ee	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Bisporella	 Bisporella_citrina
edbc148b6c33bff3b9c49b879dbdbf0c	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Leotiaceae	 Alatospora	 Alatospora_sp
20ad7e786184c25eb49610fb550c6c5e	Fungi	 Ascomycota	 Lecanoromycetes	 Lecanorales	 Stereocaulaceae	 Stereocaulon	
45f4f61951687a91e4306e4b51c3d6a1	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	
0bce52bf3736205a8c1ffd8885d75861	Fungi	 Ascomycota	 Geoglossomycetes	 Geoglossales	 Geoglossaceae	 Sarcoleotia	 Sarcoleotia_sp
df90096bde1d0de9cfa5f2d174fd25fe	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
5ce52139b04bc0de17fd3cd61d3014fe	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
328dc9bc8bdf85882b8037dc1a4b7ce3	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Inocybaceae	 Inocybe	 Inocybe_curvipes
1ca400c144e2a0d72496a88a480799cd	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
7667abc66b2c8631ef5cecd1cd0e1537	Fungi	 Ascomycota	 Dothideomycetes	 Dothideales	 Dothideaceae	 Rhizosphaera	 Rhizosphaera_sp
260bc5d75822f0b608fe818c838569aa	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
bd015aca5673468cbdf91869a180fe23	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
f2e103c933db7735975b599013a95c9e	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
171d4024cd97c9b022486662ff44fc0d	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Clavariaceae	 Ramariopsis	 Ramariopsis_sp
69f046219d76b8e595c6bdde85610c54	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
6a8ab4eb64235a243887324b1becd6e8	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Syzygosporaceae	 Syzygospora	
bdb5b94d4cf7f3fe9a4c8f8586f712c7	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
e04d3d430df02a4d00308d7824380d30	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
64da87ff1318fce05e897831eff6d50a	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Pilodermataceae	 Piloderma	 Piloderma_sp
6f995eaf7718e70c13ba1f8f6b2797c4	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
acf6df9edc665aed81222f01d0536c17	Fungi	 Ascomycota	 Pezizomycotina_cls_Incertae_sedis	 Pezizomycotina_ord_Incertae_sedis	 Pezizomycotina_fam_Incertae_sedis	 Triscelophorus	 Triscelophorus_sp
b9e531d10de4f5a340efe87c7f224585	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Bisporella	
eee90c55cbab94b1d51b60c34ad42462	Fungi	 Mucoromycota	 Endogonomycetes	 GS22	 GS22_fam_Incertae_sedis	 GS22_gen_Incertae_sedis	 GS22_sp
a77cac575d2ff2d4f5f3de9b6932d60a	Fungi	 Basidiomycota	 Agaricomycetes	 Auriculariales	 Exidiaceae	 Basidiodendron	 Basidiodendron_sp
14fde577eddbf4767ecae4f95e1ac458	Fungi	 Basidiomycota	 Microbotryomycetes	 Microbotryales	 Microbotryales_fam_Incertae_sedis	 Microbotryales_gen_Incertae_sedis	 Microbotryales_sp
823aafb27c6991d86e530dbf34a81726	Fungi	 Ascomycota	 Leotiomycetes				
21d6a0e5f18cdd9549a818550b1fcf30	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Mycenaceae	 Mycena	
3920290fbceca122ffa44e853715459e	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
72dfbfc5d759586749310e2423b2ca81	Fungi	 Basidiomycota	 Agaricomycetes	 Boletales	 Suillaceae	 Suillus	 Suillus_cavipes
81d70a6094dd6187432aab4d14e76dcd	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
c59e55977366643481273b0473ee5b9f	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
3ccacdbb340798ebdb6a07410fc3806d	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
ce4a38cbea73201e5a214507b692426d	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Bionectriaceae	 Nectriopsis	
3eda5cf2733a5527615558d560b64324	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Mollisiaceae	 Phialocephala	 Phialocephala_sphaeroides
f370eeb0dd572dd4dc9fafc9f18f8cb3	Fungi	 Ascomycota					
bf8ebb845f3d8f9d6c190f51f7431400	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
33bee157609892f2c234ce9bdc4dc6d5	Fungi	 Ascomycota	 Dothideomycetes				
1ff282a717ad5e64171077d0a3cd5c4a	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
53597824feb146337fc24a04e842d33f	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Glutinomyces	 Glutinomyces_sp
d26dda616688c1fb302b2ac66dfd6fe0	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
f320ba82476fc043bb97118b2d956c78	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
30a484bde6a20d8ae858a9e5fd185639	Fungi	 Ascomycota	 Leotiomycetes	 Rhytismatales	 Rhytismataceae		
0d26d1b39c59e0ba9cf93610e4b52a57	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Pilodermataceae	 Piloderma	 Piloderma_sp
342a0e1d34408b9d7e7ae717890ec781	Fungi	 Ascomycota	 Lecanoromycetes	 Lecanorales	 Cladoniaceae	 Cladonia	
621efb6a580c7e565fb92f271611f02a	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
052b020e0d8a633372d575340d301db1	Fungi	 Ascomycota	 Dothideomycetes	 Botryosphaeriales			
a9c8a5bda22802fd7f58a7225b2c43b0	Fungi	 Ascomycota	 Lecanoromycetes	 Lecanorales	 Micareaceae	 Micarea	
af43ac394eee2652172f3c64e33a8d41	Fungi	 Basidiomycota	 Tremellomycetes	 Filobasidiales	 Filobasidiaceae	 Naganishia	
e6c0f820396d026490501414714d1151	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
2698bfd5df3de1247a00a70261d3d201	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Entolomataceae	 Clitopilus	 Clitopilus_caelatus
0c7692833498a4a911da3c7a0a0b0c5d	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Mollisiaceae	 Phialocephala	 Phialocephala_glacialis
2661fab78d45a91622e187dc40738573	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Tylosporaceae	 Tylospora	 Tylospora_sp
d25de7cc879ffb8b810d77e7c71cbe15	Fungi	 Ascomycota	 Ascomycota_cls_Incertae_sedis	 Ascomycota_ord_Incertae_sedis	 Ascomycota_fam_Incertae_sedis	 Ascomycota_gen_Incertae_sedis	 Ascomycota_sp
1c80d1471496bd7f2befa0044520c7a1	Fungi	 Ascomycota	 Dothideomycetes	 Capnodiales	 Neodevriesiaceae	 Neodevriesiaceae_gen_Incertae_sedis	 Neodevriesiaceae_sp
26d51961619aa8897a52514c3b6adb3f	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Phaeosphaeriaceae	 Phaeosphaeria	 Phaeosphaeria_triglochinicola
592148e0bddbde0507bafee84a517256	Fungi	 Basidiomycota	 Agaricomycetes	 Thelephorales	 Thelephoraceae		
56f66226c5532bbe272fa8a1032a706d	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
4c36c8fa9a2216a95ad838328d785385	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
8104084ba72ee96302d52140aa31d33f	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
31a330fbea5304601b9ce04efcf87ce4	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Herpotrichiellaceae_gen_Incertae_sedis	 Herpotrichiellaceae_sp
03084d1a77f3f90f7265e29bdd54c929	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Sebacinaceae	 Sebacina	 Sebacina_sp
7d2f5940cb367130687c4e4a79e2a09e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Mollisiaceae	 Phialocephala	 Phialocephala_helvetica
f6651ef2171441e928fda246ef3b11bf	Fungi	 Ascomycota	 Leotiomycetes				
ef434b895059418c2fad94b02ecef37e	Fungi	 Basidiomycota	 Agaricomycetes	 Russulales	 Russulaceae	 Lactarius	 Lactarius_vietus
632b66ea0d4f06653050836ebd77f949	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_fuckelii
89f097845908de8b1f94e4da7fa1da68	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Bionectriaceae	 Nectriopsis	
84513f323716cf4a7b2cba5e1e0f34fa	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
859949267b9a4470efd9026373263608	Fungi	 Ascomycota	 Dothideomycetes	 Venturiales	 Venturiaceae	 Sympodiella	 Sympodiella_sp
